时间,方向,类型,张数,价格,手续费,盈亏,原因
2025-04-16 22:46:00,多,多单全平,10,84719.80,4.2360,17.73,"✅【平多已执行】 💰 持仓均价: 84500.1 ✂️ 平仓价格: 84719.8 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:219.70 ⏰ 时间: 2025-04-16 22:46:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1271.58 boll45缩口 3284.66  ema15 83927.48 ema30 84123.91 ema60 84267.39 ema120 83875.88 boll20-up 84401.83 boll20-down83130.25 boll45-up 86189.98 boll45-dowm82905.32 atr 260.94 , boll宽度 0.015464  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 15:29:00,空,首次开空,10,84929.90,4.2465,0.00,"✅【首次开空】 📉 当前价格: 84929.9 💰 开仓均价: 84929.9 📦 开仓数量: 10 ⏰ 时间: 2025-04-17 15:29:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1676.98 boll45缩口 2487.55  ema15 84328.81 ema30 84276.67 ema60 84298.96 ema120 83989.72 boll20-up 85127.71 boll20-down83450.73 boll45-up 85457.24 boll45-dowm82969.69 atr 129.11 , boll宽度 0.008231  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 15:40:00,空,空单全平,10,84714.20,4.2357,17.33,"✅【平空已执行】 💰 持仓均价: 84929.9 ✂️ 平仓价格: 84714.2 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:215.70 ⏰ 时间: 2025-04-17 15:40:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1676.98 boll45缩口 2487.55  ema15 84328.81 ema30 84276.67 ema60 84298.96 ema120 83989.72 boll20-up 85127.71 boll20-down83450.73 boll45-up 85457.24 boll45-dowm82969.69 atr 137.19 , boll宽度 0.007203  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 18:14:00,多,首次开多,10,84231.90,4.2116,0.00,"✅【首次开多】 📈 当前价格: 84231.9 💰 开仓均价: 84231.9 📦 开仓数量: 10 ⏰ 时间: 2025-04-17 18:14:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1490.19 boll45缩口 1953.19  ema15 84364.84 ema30 84306.22 ema60 84312.43 ema120 84011.73 boll20-up 85096.09 boll20-down83605.90 boll45-up 85108.29 boll45-dowm83155.10 atr 85.45 , boll宽度 0.003943  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 19:00:00,空,首次开空,10,84419.90,4.2210,0.00,"✅【首次开空】 📉 当前价格: 84419.9 💰 开仓均价: 84419.9 📦 开仓数量: 10 ⏰ 时间: 2025-04-17 19:00:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1431.11 boll45缩口 1874.24  ema15 84391.74 ema30 84323.89 ema60 84321.20 ema120 84021.12 boll20-up 85052.82 boll20-down83621.71 boll45-up 85056.28 boll45-dowm83182.04 atr 88.00 , boll宽度 0.003981  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 19:01:00,多,多单全平,10,84450.10,4.2225,17.60,"✅【平多已执行】 💰 持仓均价: 84231.9 ✂️ 平仓价格: 84450.1 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:218.20 ⏰ 时间: 2025-04-17 19:01:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1431.11 boll45缩口 1874.24  ema15 84391.74 ema30 84323.89 ema60 84321.20 ema120 84021.12 boll20-up 85052.82 boll20-down83621.71 boll45-up 85056.28 boll45-dowm83182.04 atr 88.00 , boll宽度 0.003981  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 21:34:00,多,首次开多,10,84437.80,4.2219,0.00,"✅【首次开多】 📈 当前价格: 84437.8 💰 开仓均价: 84437.8 📦 开仓数量: 10 ⏰ 时间: 2025-04-17 21:34:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 916.08 boll45缩口 1810.73  ema15 84443.54 ema30 84360.58 ema60 84340.49 ema120 84040.80 boll20-up 84841.02 boll20-down83924.94 boll45-up 85012.67 boll45-dowm83201.94 atr 132.08 , boll宽度 0.005100  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 22:07:00,空,空单全平,10,84202.90,4.2101,17.49,"✅【平空已执行】 💰 持仓均价: 84419.9 ✂️ 平仓价格: 84202.9 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:217.00 ⏰ 时间: 2025-04-17 22:07:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 900.22 boll45缩口 1796.59  ema15 84398.94 ema30 84342.91 ema60 84332.17 ema120 84041.56 boll20-up 84835.73 boll20-down83935.51 boll45-up 84996.91 boll45-dowm83200.32 atr 195.44 , boll宽度 0.008751  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 23:05:00,空,首次开空,10,84347.00,4.2174,0.00,"✅【首次开空】 📉 当前价格: 84347.0 💰 开仓均价: 84347.0 📦 开仓数量: 10 ⏰ 时间: 2025-04-17 23:05:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 909.42 boll45缩口 1815.35  ema15 84416.81 ema30 84355.75 ema60 84339.05 ema120 84049.83 boll20-up 84850.65 boll20-down83941.23 boll45-up 85014.23 boll45-dowm83198.88 atr 203.59 , boll宽度 0.009563  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-17 23:37:00,多,多单全平,10,84661.90,4.2331,18.18,"✅【平多已执行】 💰 持仓均价: 84437.8 ✂️ 平仓价格: 84661.9 📦 平仓数量: 10.0 📝 平仓原因: 盈利大于ATR，完美离场｜单张盈利:224.10 ⏰ 时间: 2025-04-17 23:37:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 909.42 boll45缩口 1815.35  ema15 84416.81 ema30 84355.75 ema60 84339.05 ema120 84049.83 boll20-up 84850.65 boll20-down83941.23 boll45-up 85014.23 boll45-dowm83198.88 atr 204.89 , boll宽度 0.011191  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-18 06:53:00,多,首次开多,10,84768.70,4.2384,0.00,"✅【首次开多】 📈 当前价格: 84768.7 💰 开仓均价: 84768.7 📦 开仓数量: 10 ⏰ 时间: 2025-04-18 06:53:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1325.10 boll45缩口 2026.09  ema15 84740.35 ema30 84579.58 ema60 84468.00 ema120 84150.06 boll20-up 85287.33 boll20-down83962.23 boll45-up 85304.93 boll45-dowm83278.84 atr 77.64 , boll宽度 0.003730  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-18 07:26:00,多,多单全平,10,84989.80,4.2495,17.86,"✅【平多已执行】 💰 持仓均价: 84768.7 ✂️ 平仓价格: 84989.8 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:221.10 ⏰ 时间: 2025-04-18 07:26:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1212.38 boll45缩口 2048.09  ema15 84766.54 ema30 84603.47 ema60 84483.80 ema120 84163.28 boll20-up 85278.83 boll20-down84066.45 boll45-up 85339.48 boll45-dowm83291.39 atr 72.43 , boll宽度 0.004780  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-18 13:10:00,多,首次开多,10,84596.40,4.2298,0.00,"✅【首次开多】 📈 当前价格: 84596.4 💰 开仓均价: 84596.4 📦 开仓数量: 10 ⏰ 时间: 2025-04-18 13:10:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1038.50 boll45缩口 1741.16  ema15 84787.41 ema30 84672.14 ema60 84543.90 ema120 84225.50 boll20-up 85290.71 boll20-down84252.21 boll45-up 85353.16 boll45-dowm83612.00 atr 61.22 , boll宽度 0.003761  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-19 11:00:00,多,多单全平,10,84805.50,4.2403,16.67,"✅【平多已执行】 💰 持仓均价: 84596.4 ✂️ 平仓价格: 84805.5 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:209.10 ⏰ 时间: 2025-04-19 11:00:00 WWWWWWWWWW 不开单标志:True， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 459.96 boll45缩口 845.84  ema15 84624.58 ema30 84616.99 ema60 84571.15 ema120 84339.01 boll20-up 84814.52 boll20-down84354.56 boll45-up 85092.71 boll45-dowm84246.87 atr 80.05 , boll宽度 0.005010  suokou_first:True , suokou_second: True   EMA进入boll45停机：False"
2025-04-19 21:00:00,空,空单全平,10,85224.70,4.2612,-92.03,"✅【平空已执行】 💰 持仓均价: 84347.0 ✂️ 平仓价格: 85224.7 📦 平仓数量: 10.0 📝 平仓原因: 极度危险期已到来，立刻清空所有空单 ⏰ 时间: 2025-04-19 21:00:00 WWWWWWWWWW 不开单标志:True， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1394.21 boll45缩口 1136.73  ema15 85096.71 ema30 84921.38 ema60 84758.05 ema120 84474.93 boll20-up 85608.29 boll20-down84214.08 boll45-up 85388.76 boll45-dowm84252.03 atr 49.86 , boll宽度 0.002024  suokou_first:True , suokou_second: True   EMA进入boll45停机：False"
2025-04-23 19:53:00,多,首次开多,10,93366.10,4.6683,0.00,"✅【首次开多】 📈 当前价格: 93366.1 💰 开仓均价: 93366.1 📦 开仓数量: 10 ⏰ 时间: 2025-04-23 19:53:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4312.50 boll45缩口 10223.54  ema15 93130.90 ema30 91899.16 ema60 90103.93 ema120 88191.27 boll20-up 95027.07 boll20-down90714.57 boll45-up 95416.38 boll45-dowm85192.84 atr 107.38 , boll宽度 0.004253  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 20:09:00,多,多单全平,10,93634.30,4.6817,22.14,"✅【平多已执行】 💰 持仓均价: 93366.1 ✂️ 平仓价格: 93634.3 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:268.20 ⏰ 时间: 2025-04-23 20:09:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3853.93 boll45缩口 10328.01  ema15 93206.22 ema30 92017.50 ema60 90222.94 ema120 88282.88 boll20-up 94949.66 boll20-down91095.73 boll45-up 95595.16 boll45-dowm85267.15 atr 112.59 , boll宽度 0.004371  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 20:12:00,空,首次开空,10,93786.20,4.6893,0.00,"✅【首次开空】 📉 当前价格: 93786.2 💰 开仓均价: 93786.2 📦 开仓数量: 10 ⏰ 时间: 2025-04-23 20:12:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3853.93 boll45缩口 10328.01  ema15 93206.22 ema30 92017.50 ema60 90222.94 ema120 88282.88 boll20-up 94949.66 boll20-down91095.73 boll45-up 95595.16 boll45-dowm85267.15 atr 121.56 , boll宽度 0.004730  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 21:36:00,空,空单全平,10,93506.10,4.6753,23.33,"✅【平空已执行】 💰 持仓均价: 93786.2 ✂️ 平仓价格: 93506.1 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:280.10 ⏰ 时间: 2025-04-23 21:36:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3531.50 boll45缩口 10248.43  ema15 93185.03 ema30 92083.26 ema60 90315.19 ema120 88361.45 boll20-up 94871.17 boll20-down91339.67 boll45-up 95685.38 boll45-dowm85436.95 atr 247.15 , boll宽度 0.006817  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 21:57:00,多,首次开多,10,93130.70,4.6565,0.00,"✅【首次开多】 📈 当前价格: 93130.7 💰 开仓均价: 93130.7 📦 开仓数量: 10 ⏰ 时间: 2025-04-23 21:57:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3531.50 boll45缩口 10248.43  ema15 93185.03 ema30 92083.26 ema60 90315.19 ema120 88361.45 boll20-up 94871.17 boll20-down91339.67 boll45-up 95685.38 boll45-dowm85436.95 atr 373.56 , boll宽度 0.010420  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 22:03:00,多,多单全平,10,93445.20,4.6723,26.78,"✅【平多已执行】 💰 持仓均价: 93130.7 ✂️ 平仓价格: 93445.2 📦 平仓数量: 10.0 📝 平仓原因: 获利400以上，完美离场｜单张盈利:314.50 ⏰ 时间: 2025-04-23 22:03:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3201.89 boll45缩口 10091.49  ema15 93154.72 ema30 92138.69 ema60 90401.33 ema120 88437.17 boll20-up 94778.20 boll20-down91576.31 boll45-up 95741.87 boll45-dowm85650.38 atr 423.33 , boll宽度 0.010431  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 22:19:00,多,首次开多,10,92756.10,4.6378,0.00,"✅【首次开多】 📈 当前价格: 92756.1 💰 开仓均价: 92756.1 📦 开仓数量: 10 ⏰ 时间: 2025-04-23 22:19:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3201.89 boll45缩口 10091.49  ema15 93154.72 ema30 92138.69 ema60 90401.33 ema120 88437.17 boll20-up 94778.20 boll20-down91576.31 boll45-up 95741.87 boll45-dowm85650.38 atr 479.24 , boll宽度 0.014618  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-23 22:22:00,多,多单全平,10,93000.00,4.6500,19.74,"✅【平多已执行】 💰 持仓均价: 92756.1 ✂️ 平仓价格: 93000.0 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑|单张盈利:243.90 ⏰ 时间: 2025-04-23 22:22:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 3201.89 boll45缩口 10091.49  ema15 93154.72 ema30 92138.69 ema60 90401.33 ema120 88437.17 boll20-up 94778.20 boll20-down91576.31 boll45-up 95741.87 boll45-dowm85650.38 atr 500.78 , boll宽度 0.015384  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 00:11:00,空,首次开空,10,93360.80,4.6680,0.00,"✅【首次开空】 📉 当前价格: 93360.8 💰 开仓均价: 93360.8 📦 开仓数量: 10 ⏰ 时间: 2025-04-25 00:11:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2018.04 boll45缩口 2446.40  ema15 92898.82 ema30 92794.85 ema60 91901.87 ema120 90050.34 boll20-up 93919.48 boll20-down91901.44 boll45-up 94373.75 boll45-dowm91927.35 atr 164.62 , boll宽度 0.004230  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 01:09:00,空,空单全平,10,93133.50,4.6567,18.07,"✅【平空已执行】 💰 持仓均价: 93360.8 ✂️ 平仓价格: 93133.5 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:227.30 ⏰ 时间: 2025-04-25 01:09:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1948.09 boll45缩口 2102.61  ema15 92909.85 ema30 92807.25 ema60 91937.45 ema120 90098.88 boll20-up 93859.91 boll20-down91911.82 boll45-up 94244.02 boll45-dowm92141.41 atr 136.59 , boll宽度 0.005380  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 02:15:00,空,首次开空,10,93338.10,4.6669,0.00,"✅【首次开空】 📉 当前价格: 93338.1 💰 开仓均价: 93338.1 📦 开仓数量: 10 ⏰ 时间: 2025-04-25 02:15:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1808.38 boll45缩口 2103.08  ema15 92965.21 ema30 92842.44 ema60 91983.85 ema120 90152.66 boll20-up 93767.81 boll20-down91959.43 boll45-up 94250.80 boll45-dowm92147.72 atr 195.24 , boll宽度 0.010591  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 05:28:00,多,首次开多,10,93028.10,4.6514,0.00,"✅【首次开多】 📈 当前价格: 93028.1 💰 开仓均价: 93028.1 📦 开仓数量: 10 ⏰ 时间: 2025-04-25 05:28:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1714.29 boll45缩口 2089.16  ema15 93111.58 ema30 92945.89 ema60 92120.07 ema120 90311.83 boll20-up 93705.79 boll20-down91991.50 boll45-up 94267.43 boll45-dowm92178.27 atr 118.91 , boll宽度 0.004488  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 05:28:00,空,空单全平,10,93028.10,4.6514,26.35,"✅【平空已执行】 💰 持仓均价: 93338.1 ✂️ 平仓价格: 93028.1 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带下轨下穿45周期布林带中轨，同时盈利大于180｜单张盈利:310.00 ⏰ 时间: 2025-04-25 05:28:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1714.29 boll45缩口 2089.16  ema15 93111.58 ema30 92945.89 ema60 92120.07 ema120 90311.83 boll20-up 93705.79 boll20-down91991.50 boll45-up 94267.43 boll45-dowm92178.27 atr 118.91 , boll宽度 0.004488  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2025-04-25 05:30:00,多,多单全平,10,93313.90,4.6657,23.91,"✅【平多已执行】 💰 持仓均价: 93028.1 ✂️ 平仓价格: 93313.9 📦 平仓数量: 10.0 📝 平仓原因: 获利400以上，完美离场｜单张盈利:285.80 ⏰ 时间: 2025-04-25 05:30:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1714.29 boll45缩口 2089.16  ema15 93111.58 ema30 92945.89 ema60 92120.07 ema120 90311.83 boll20-up 93705.79 boll20-down91991.50 boll45-up 94267.43 boll45-dowm92178.27 atr 129.00 , boll宽度 0.004671  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
